id,name,category,subcategory,latitude,longitude,city,description,rating,match_confidence,opening_hours,opening_hours_source,has_opening_hours,is_24_7,is_likely_open,has_match_confidence,score,has_valid_source,visit_duration,tags,tags_str,content_base,content_length,has_content_text,cluster_geo,has_cluster_geo,visit_duration_filled,rating_filled,match_confidence_filled,score_norm,rating_norm,match_confidence_norm,visit_duration_norm,quality_signal,similarity_score
335238,Forma 212,cultural,library,41.4358,2.14716,Barcelona,,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,60,['culture' 'indoor'],culture|indoor,forma 212 cultural library culture|indoor,41,True,0,True,60,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.45454545454545453,0.681844,
335239,Biblioteca del Colegio de Notarios de Cataluña,cultural,library,41.3831,2.16914,Barcelona,,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,['culture' 'indoor'],culture|indoor,biblioteca del colegio de notarios de cataluña cultural library culture|indoor,78,True,1,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
335241,Vapor Vell,cultural,library,41.3769,2.13475,Barcelona,,4.7,1.0,"Mo,We,Th,Sa 10:00-14:00,16:00-21:00; Tu,Fr 10:00-21:00",OSM,True,False,True,True,3.59,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,vapor vell cultural library culture|has_schedule|indoor,55,True,5,True,60,4.7,1.0,0.937844070142066,0.9047619047619047,1.0,0.45454545454545453,0.938897,
335243,Facultat de Dret (Barcelona),cultural,library,41.3872,2.1211,Barcelona,,3.4,0.41,"Mo-Su,PH 10:00-dusk",OSM,True,False,True,True,2.5029999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,facultat de dret (barcelona) cultural library culture|has_schedule|indoor,73,True,2,True,60,3.4,0.41,0.3700836016078299,0.2857142857142857,0.3723404255319149,0.45454545454545453,0.34933,
335245,Universidad Abad Oliva CEU,cultural,library,41.4104,2.12681,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,['culture' 'indoor'],culture|indoor,universidad abad oliva ceu cultural library culture|indoor,58,True,2,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
335247,Casa Gassó Vidal,cultural,museum,41.4006,2.14714,Barcelona,,4.6,0.53,Mo-Su 13:00-00:00,OSM,True,False,True,True,3.3789999999999996,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,casa gassó vidal cultural museum culture|has_schedule|indoor|long_visit,71,True,3,True,120,4.6,0.53,0.8276348163603513,0.8571428571428569,0.5000000000000001,1.0,0.785867,
335249,Museo de la Erótica de Barcelona,cultural,museum,41.3823,2.17273,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,['culture' 'indoor' 'long_visit'],culture|indoor|long_visit,museo de la erótica de barcelona cultural museum culture|indoor|long_visit,74,True,1,True,120,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,1.0,0.620741,
335251,Arxiu Municipal Contemporani de Barcelona,cultural,library,41.3831,2.17877,Barcelona,,4.2,0.75,Mo off; Tu-We 18:00-01:00; Th 18:00-02:00; Fr 18:00-03:00; Sa 12:30-03:00; Su 17:30-01:00,OSM,True,False,True,True,3.165,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,arxiu municipal contemporani de barcelona cultural library culture|has_schedule|indoor,86,True,1,True,60,4.2,0.75,0.715858606363731,0.6666666666666666,0.7340425531914894,0.45454545454545453,0.706288,
335253,Museo de Historia de la Peluquería,cultural,museum,41.3932,2.16031,Barcelona,,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,120,['culture' 'indoor' 'long_visit'],culture|indoor|long_visit,museo de historia de la peluquería cultural museum culture|indoor|long_visit,76,True,3,True,120,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,1.0,0.498535,
335254,Palau Fivaller,cultural,library,41.3825,2.17433,Barcelona,,3.8,0.5037655860349127,,,False,False,False,False,2.3894602244389023,False,60,['culture' 'indoor'],culture|indoor,palau fivaller cultural library culture|indoor,46,True,1,True,60,3.8,0.5037655860349127,0.3107796492896692,0.47619047619047605,0.47209104897331144,0.45454545454545453,0.376329,
335256,Biblioteca del Ateneo Barcelonés,cultural,library,41.3847,2.17166,Barcelona,,4.4,0.61,Mo-Su 09:00-22:00,OSM,True,False,True,True,3.263,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca del ateneo barcelonés cultural library culture|has_schedule|indoor,77,True,1,True,60,4.4,0.61,0.7670458427173235,0.761904761904762,0.5851063829787235,0.45454545454545453,0.73847,
335258,Monasterio de Pedralbes,cultural,museum,41.3956,2.11208,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,['culture' 'indoor' 'long_visit'],culture|indoor|long_visit,monasterio de pedralbes cultural museum culture|indoor|long_visit,65,True,2,True,120,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,1.0,0.620741,
335260,Associació per a les Nacions Unides a Espanya,cultural,library,41.3873,2.17416,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,['culture' 'indoor'],culture|indoor,associació per a les nacions unides a espanya cultural library culture|indoor,77,True,1,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
335262,Casa Golferichs,cultural,library,41.3808,2.15641,Barcelona,,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,['culture' 'indoor'],culture|indoor,casa golferichs cultural library culture|indoor,47,True,5,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
335264,Institución Milá y Fontanals de investigación en Humanidades,cultural,library,41.3809,2.1689,Barcelona,,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,60,['culture' 'indoor'],culture|indoor,institución milá y fontanals de investigación en humanidades cultural library culture|indoor,92,True,1,True,60,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.45454545454545453,0.498535,
335266,Biblioteca de la Agrupación Astronómica de Barcelona (ASTER),cultural,library,41.3884,2.14555,Barcelona,,4.4,0.39,Mo-Su 07:00-22:00,OSM,True,False,True,True,3.197,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca de la agrupación astronómica de barcelona (aster) cultural library culture|has_schedule|indoor,105,True,3,True,60,4.4,0.39,0.7325728059893939,0.761904761904762,0.3510638297872341,0.45454545454545453,0.682679,
335268,Biblioteca Les Corts - Miquel Llongueras,cultural,library,41.378,2.12184,Barcelona,,4.7,0.4,Mo-Fr 11:00-13:30; Mo-Th 17:00-19:00,OSM,True,False,True,True,3.41,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca les corts - miquel llongueras cultural library culture|has_schedule|indoor,85,True,2,True,60,4.7,0.4,0.8438266972477124,0.9047619047619047,0.3617021276595745,0.45454545454545453,0.786742,
335270,Elisava,cultural,library,41.3785,2.17606,Barcelona,,4.0,0.42,Mo-Su 17:00-23:00,OSM,True,False,True,True,2.9259999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,elisava cultural library culture|has_schedule|indoor,52,True,1,True,60,4.0,0.42,0.5910244279095611,0.5714285714285714,0.3829787234042553,0.45454545454545453,0.554919,
335272,A Isaac Albéniz i Alícia de Larrocha,cultural,museum,41.3984,2.18489,Barcelona,,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,120,['culture' 'indoor' 'long_visit'],culture|indoor|long_visit,a isaac albéniz i alícia de larrocha cultural museum culture|indoor|long_visit,78,True,6,True,120,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,1.0,0.467984,
335274,Calle del Carmen (Barcelona),cultural,library,41.3815,2.16898,Barcelona,,4.5,0.55,Mo-Fr 10:30-19:00,OSM,True,False,True,True,3.315,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,calle del carmen (barcelona) cultural library culture|has_schedule|indoor,73,True,1,True,60,4.5,0.55,0.7942064171090257,0.8095238095238094,0.5212765957446809,0.45454545454545453,0.757096,
335276,Sala d'Estudi Vila de Gràcia,cultural,library,41.4015,2.15823,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,['culture' 'indoor'],culture|indoor,sala d'estudi vila de gràcia cultural library culture|indoor,60,True,3,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
335278,Centro de Documentación y Recursos - Biblioteca,cultural,library,41.3803,2.14897,Barcelona,,4.6,0.67,"Mo 10:00-20:30; Tu-Th 10:00-14:00,16:00-20:30; Fr 16:00-20:30; Sep 25-Jun 24: Sa 10:00-14:00; Jun 24,Sep 11,Aug: off",OSM,True,False,True,True,3.421,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,centro de documentación y recursos - biblioteca cultural library culture|has_schedule|indoor,92,True,5,True,60,4.6,0.67,0.8495722033690339,0.8571428571428569,0.6489361702127661,0.45454545454545453,0.821369,
335280,Biblioteca del Colegio de Arquitectos de Cataluña,cultural,library,41.3844,2.17472,Barcelona,,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,60,['culture' 'indoor'],culture|indoor,biblioteca del colegio de arquitectos de cataluña cultural library culture|indoor,81,True,1,True,60,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.45454545454545453,0.681844,
335281,Sant Josep Oriol,cultural,library,41.3846,2.17451,Barcelona,,4.1,0.4,Mo-Sa 09:30-21:00,OSM,True,False,True,True,2.9899999999999998,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,sant josep oriol cultural library culture|has_schedule|indoor,61,True,1,True,60,4.1,0.4,0.6244528271608869,0.6190476190476188,0.3617021276595745,0.45454545454545453,0.583689,
335282,Escola de Bibliotecàries,cultural,library,41.3813,2.13879,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,['culture' 'indoor'],culture|indoor,escola de bibliotecàries cultural library culture|indoor,56,True,5,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
335284,Institut d'Estudis Fotogràfics de Catalunya,cultural,library,41.3883,2.14754,Barcelona,,4.1,0.38,Mo-Su 07:00-22:00,OSM,True,False,True,True,2.9839999999999995,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,institut d'estudis fotogràfics de catalunya cultural library culture|has_schedule|indoor,88,True,3,True,60,4.1,0.38,0.621318914731075,0.6190476190476188,0.34042553191489366,0.45454545454545453,0.578617,
335286,Façana Escola Vedruna,monument,monument,41.3832,2.16785,Barcelona,,4.3,0.39,Mo-Fr 09:30-20:00; Sa 10:00-20:00; Su 00:00-24:00,OSM,True,False,True,True,3.127,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,façana escola vedruna monument monument has_schedule|historic|touristic,71,True,1,True,25,4.3,0.39,0.6960104943082561,0.7142857142857141,0.3510638297872341,0.13636363636363635,0.648837,
335288,Biblioteca - Mediateca,cultural,library,41.3843,2.16594,Barcelona,,4.5,0.62,"Mo-Fr 08:30-20:30; Sa,Su 09:30-20:30",OSM,True,False,True,True,3.336,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca - mediateca cultural library culture|has_schedule|indoor,67,True,1,True,60,4.5,0.62,0.8051751106133669,0.8095238095238094,0.5957446808510639,0.45454545454545453,0.774848,
335289,Biblioteca Trinitat Vella - J Barbero,cultural,library,41.4493,2.19077,Barcelona,,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,['culture' 'indoor'],culture|indoor,biblioteca trinitat vella - j barbero cultural library culture|indoor,69,True,4,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
335291,Facultad de Náutica de Barcelona,cultural,library,41.3824,2.1845,Barcelona,,2.8,0.33,"00:00-01:00, 13:00-17:00, 19:30-00:00",OSM,True,False,True,True,2.0589999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,facultad de náutica de barcelona cultural library culture|has_schedule|indoor,77,True,1,True,60,2.8,0.33,0.13817408180175741,0.0,0.2872340425531915,0.45454545454545453,0.12599,
335293,Biblioteca El Carmel - Juan Marsé,cultural,library,41.421,2.15512,Barcelona,,4.5,0.57,24/7,OSM,True,True,True,True,3.3209999999999997,True,60,['always_open' 'culture' 'has_schedule' 'indoor'],always_open|culture|has_schedule|indoor,biblioteca el carmel - juan marsé cultural library always_open|culture|has_schedule|indoor,90,True,0,True,60,4.5,0.57,0.7973403295388374,0.8095238095238094,0.5425531914893618,0.45454545454545453,0.762168,
335295,Filmoteca de Cataluña,cultural,library,41.3786,2.17103,Barcelona,,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,['culture' 'indoor'],culture|indoor,filmoteca de cataluña cultural library culture|indoor,53,True,1,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
335297,Portes del Museu Diocesà,cultural,museum,41.3847,2.17611,Barcelona,,4.6,1.0,"Mo-Su,PH 09:30-20:00; Jan 1 off; Dec 25 off",OSM,True,False,True,True,3.5199999999999996,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,portes del museu diocesà cultural museum culture|has_schedule|indoor|long_visit,79,True,1,True,120,4.6,1.0,0.9012817584609283,0.8571428571428569,1.0,1.0,0.905055,
335299,Biblioteca Horta - Can Mariner,cultural,library,41.4311,2.16075,Barcelona,,4.4,1.0,"Mo,Fr 15:30-20:00; Tu,Th 09:30-13:30,15:30-20:00; We 09:30-20:00; Sa 10:00-14:00",OSM,True,False,True,True,3.38,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca horta - can mariner cultural library culture|has_schedule|indoor,75,True,0,True,60,4.4,1.0,0.8281571350986534,0.761904761904762,1.0,0.45454545454545453,0.83737,
335301,Al llibre,cultural,library,41.3953,2.1518,Barcelona,,4.8,0.44,Mo-Fr 07:30-19:00; Sa 08:00-14:30,OSM,True,False,True,True,3.492,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,al llibre cultural library culture|has_schedule|indoor,54,True,3,True,60,4.8,0.44,0.8866568337884735,0.9523809523809521,0.4042553191489362,0.45454545454545453,0.830728,
335303,Biblioteca Clarà,cultural,library,41.3999,2.12947,Barcelona,,4.4,1.0,"Mo-Tu 15:30-20:30; We-Th 10:00-14:00, 15:30-20:30; Fr 15:30-20:30; Sa 10:00-14:00",OSM,True,False,True,True,3.38,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca clarà cultural library culture|has_schedule|indoor,61,True,2,True,60,4.4,1.0,0.8281571350986534,0.761904761904762,1.0,0.45454545454545453,0.83737,
335305,Casa Bonet (Barcelona),cultural,museum,41.3915,2.16525,Barcelona,,3.9,0.57,Mo-Sa 08:30-20:30; Su 09:00-15:00,OSM,True,False,True,True,2.901,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,casa bonet (barcelona) cultural museum culture|has_schedule|indoor|long_visit,77,True,3,True,120,3.9,0.57,0.5779664594520121,0.5238095238095237,0.5425531914893618,1.0,0.559115,
335307,Salón del Tinell,cultural,museum,41.3842,2.17724,Barcelona,,3.8,0.47,Mo-Su 09:00-24:00,OSM,True,False,True,True,2.8009999999999997,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,salón del tinell cultural museum culture|has_schedule|indoor|long_visit,71,True,1,True,120,3.8,0.47,0.5257345856218155,0.47619047619047605,0.43617021276595747,1.0,0.499914,
335308,Biblioteca del Colegio Oficial de Farmacéuticos,cultural,library,41.3947,2.17152,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,['culture' 'indoor'],culture|indoor,biblioteca del colegio oficial de farmacéuticos cultural library culture|indoor,79,True,1,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
335309,Bibiblioteca Rector Gabriel Ferraté,cultural,library,41.3879,2.11467,Barcelona,,4.3,0.34,"Mo-Su,PH 10:00-dusk",OSM,True,False,True,True,3.1119999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,bibiblioteca rector gabriel ferraté cultural library culture|has_schedule|indoor,80,True,2,True,60,4.3,0.34,0.6881757132337266,0.7142857142857141,0.29787234042553196,0.45454545454545453,0.636158,
335311,Secretariado Gitano de Barcelona,cultural,museum,41.4252,2.18499,Barcelona,,4.1,0.38,Mo-Fr 09:00-22:00; Sa-Su 10:00-20:00,OSM,True,False,True,True,2.9839999999999995,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,secretariado gitano de barcelona cultural museum culture|has_schedule|indoor|long_visit,87,True,4,True,120,4.1,0.38,0.621318914731075,0.6190476190476188,0.34042553191489366,1.0,0.578617,
335312,Biblioteca Sant Gervasi - Joan Maragall,cultural,library,41.406,2.13599,Barcelona,,4.1,1.0,"Mo 10:00-14:00, 16:00-20:30; Tu 10:00-20:30; We 10:00-14:00, 16:00-20:30; Th 10:00-20:30; Fr 10:00-14:00, 16:00-20:30; Sa 10:00-14:00",OSM,True,False,True,True,3.1699999999999995,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca sant gervasi - joan maragall cultural library culture|has_schedule|indoor,84,True,2,True,60,4.1,1.0,0.7184702000552405,0.6190476190476188,1.0,0.45454545454545453,0.735844,
